,feature,tfidf,ig_value
385,Bahas,0.0,0.016387722719879427
386,Bahasa,0.0,0.0009667991902708728
387,Bahaya,0.0,0.0007979393802941548
388,Bahkan,0.0,0.0023799819319643145
389,Baik,0.0,0.006484611036245758
390,Baiklah,0.0,0.0007979393802941548
391,Bakal,0.0,0.006834706809963231
392,Bakar,0.0,0.0009667991902708728
393,Bali,0.0,0.0007841756598852001
394,Balik,0.0,0.007509477039663537
395,Balikpapan,0.0,0.0023661976522391104
396,Balqis,0.0,0.0007841756598852001
397,Bambang,0.0,0.011942032935388758
398,Bambu,0.0,0.0009667991902708728
399,Bamsoet,0.0,0.0019346310613057582
400,Bandar,0.0,0.0007841756598852001
401,Bandara,0.0,0.001750564702292623
402,Banding,0.0,0.0007979393802941548
403,Bandung,0.0,0.01199230871701018
404,BandungRaya,0.0,0.0009667991902708728
405,Bang,0.0,0.005279784764494977
406,Bangsa,0.0,0.0007979393802941548
407,Bangsat,0.0,0.0007979393802941548
408,Bangun,0.0,0.0023547108464403443
409,Bani,0.0,0.0007979393802941548
410,Banjir,0.0,0.0023799819319643145
411,Bank,0.0,0.0007841756598852001
412,Banser,0.0,0.0007979393802941548
413,Bantah,0.0,0.0031410733108654387
414,Bantu,0.0,0.0007841756598852001
415,Banyak,0.0,0.018072586269892055
416,Bapak,0.0,0.008865070386797402
417,Bapenas,0.0,0.0007979393802941548
418,Bapk,0.0,0.0007841756598852001
419,Bappeda,0.0,0.0019346310613057582
420,Bappenas,0.0,0.029331410270372338
421,Bara,0.0,0.0007979393802941548
422,Barangan,0.0,0.0007841756598852001
423,Barat,0.0,0.02935346766332203
424,Barcelona,0.0,0.0007979393802941548
425,Baru,0.0,0.049937410427639106
426,Barusan,0.0,0.0007841756598852001
427,Basa,0.0,0.0007979393802941548
428,Based,0.0,0.0007979393802941548
429,Bastian,0.0,0.0007841756598852001
430,Basuki,0.0,0.001750564702292623
431,Baswedan,0.0,0.005562164296911032
432,Batak,0.0,0.0007841756598852001
433,Batal,0.0,0.0007841756598852001
434,Batalkan,0.0,0.0007979393802941548
435,BatalkanPindahIbuKota,0.0,0.0007841756598852001
436,Batavia,0.0,0.0009667991902708728
437,Batiwakkal,0.0,0.007874669589184258
438,Batu,0.0,0.0017643284227015776
439,Bayangin,0.0,0.0007841756598852001
440,Bayar,0.0,0.0007979393802941548
441,Bayaran,0.0,0.0009667991902708728
442,Beban,0.0,0.004902117045589849
443,Bebani,0.0,0.003928167655860015
444,Bebankan,0.0,0.004892913915852448
445,Bebannya,0.0,0.002903498106329394
446,Beberapa,0.0,0.0033317657420997016
447,Beberkan,0.0,0.0009667991902708728
448,Becus,0.0,0.0031962517947285995
449,Beda,0.0,0.0019346310613057582
450,Bedah,0.0,0.0009667991902708728
451,Bedanya,0.0,0.0007979393802941548
452,Begini,0.0,0.010133563591277372
453,Begitu,0.0,0.0007979393802941548
454,Begituji,0.0,0.0009667991902708728
455,Begitulah,0.0,0.0015966267866678319
456,Behind,0.0,0.0007841756598852001
457,Beijing,0.0,0.01363226502412851
458,Bekasi,0.0,0.0009667991902708728
459,Bekerja,0.0,0.0031962517947285995
460,Belanda,0.0,0.004482740140536068
461,Belanja,0.0,0.0007979393802941548
462,Beliau,0.0,0.0007979393802941548
463,Belum,0.0,0.005927716571682673
464,Belumm,0.0,0.0009667991902708728
465,Benahi,0.0,0.003179008306603226
466,Benar,0.0,0.001581704892316127
467,Benarkah,0.0,0.0056264704708144375
468,Bencana,0.0,0.0023661976522391104
469,Bentar,0.0,0.001581704892316127
470,Bentuk,0.0,0.0023547108464403443
471,Benturan,0.0,0.0009667991902708728
472,Berakhir,0.0,0.0007841756598852001
473,Berangkat,0.0,0.0007979393802941548
474,Berarti,0.0,0.0009667991902708728
475,Berastagi,0.0,0.0007979393802941548
476,Berat,0.0,0.0025350574622156063
477,Berau,0.0,0.01583660773322082
478,Berbagi,0.0,0.0007841756598852001
479,Berbasis,0.0,0.0007841756598852001
480,Berbicara,0.0,0.0007979393802941548
481,Berdampak,0.0,0.0031640641060657337
482,Berdarah,0.0,0.0009667991902708728
483,Berdasarkan,0.0,0.011219842799411461
484,Berdoa,0.0,0.0007841756598852001
485,Beres,0.0,0.001581704892316127
486,Berfaedah,0.0,0.0007979393802941548
487,Bergejolak,0.0,0.0007979393802941548
488,Berharap,0.0,0.005688389121352833
489,Berhasilkah,0.0,0.0009667991902708728
490,Berhenti,0.0,0.0007979393802941548
491,Beri,0.0,0.005711414335247245
492,Beribuk,0.0,0.0007841756598852001
493,Beribukota,0.0,0.0007841756598852001
494,Berikan,0.0,0.0015966267866678319
495,Berikut,0.0,0.003514694486485892
496,Berita,0.30923262986803784,0.01115864574542047
497,BeritaIslam,0.0,0.0017643284227015776
498,BeritaNasional,0.0,0.0057263809087622075
499,BeritaTerkini,0.0,0.006691747288316341
500,Berkah,0.0,0.0007841756598852001
501,Berkembang,0.0,0.0007841756598852001
502,Berkirim,0.0,0.0009667991902708728
503,Berlapis,0.0,0.001750564702292623
504,Bernama,0.0,0.0007979393802941548
505,Bernasib,0.0,0.0009667991902708728
506,Berpikir,0.0,0.0015966267866678319
507,Bersama,0.0,0.002903498106329394
508,Bersiap,0.0,0.0007979393802941548
509,BersihkanIndonesia,0.0,0.0007979393802941548
510,Bersuara,0.0,0.0009667991902708728
511,Bertahap,0.0,0.0009667991902708728
512,Bertanggung,0.0,0.0007979393802941548
513,Bertemu,0.0,0.002903498106329394
514,Berubah,0.0,0.0007841756598852001
515,Besar,0.0,0.0019346310613057582
516,Besarnya,0.0,0.0007841756598852001
517,Besok,0.0,0.00581633536764814
518,Betawi,0.0,0.0015966267866678319
519,Betul,0.0,0.0033455500218242396
520,BhinnekaTunggalIka,0.0,0.0007979393802941548
521,BiGRPFvB9S,0.0,0.0007979393802941548
522,Biar,0.0,0.0015966267866678319
523,Biarkan,0.0,0.0007979393802941548
524,Biaya,0.0,0.011748934334208316
525,Biayai,0.0,0.0007979393802941548
526,Bicara,0.0,0.004497662034887773
527,Bidik,0.0,0.0009667991902708728
528,Bijak,0.0,0.0007841756598852001
529,Bijaknya,0.0,0.0007979393802941548
530,Bikin,0.0,0.0009667991902708728
531,Bikinan,0.0,0.0015966267866678319
532,Bila,0.0,0.0017643284227015776
533,Bilang,0.0,0.005466744927238976
534,Bima,0.0,0.014235584648706112
535,Bintang,0.0,0.0007979393802941548
536,Birokrasi,0.0,0.0023661976522391104
537,Bisa,0.0,0.008770190702015457
538,Bisnis,0.0,0.0015690787865341171
539,BisnisHotel,0.0,0.0007841756598852001
540,Biyaya,0.0,0.0007979393802941548
541,Bla,0.0,0.0007979393802941548
542,Blm,0.0,0.0015966267866678319
543,Bnyk2,0.0,0.0007841756598852001
544,Bo38IbFP9y,0.0,0.0007841756598852001
545,Bob,0.0,0.0007979393802941548
546,Bogor,0.0,0.004669700303280511
547,Bola,0.0,0.0025350574622156063
548,Boleh,0.0,0.0017643284227015776
549,Bondowoso,0.0,0.0007979393802941548
550,Boneka,0.0,0.0007979393802941548
551,Borneo,0.0,0.003928167655860015
552,Boro2,0.0,0.0007979393802941548
553,Boroko,0.0,0.0009667991902708728
554,Boros,0.0,0.0015966267866678319
555,Bpjs,0.0,0.0025476835679978382
556,Bpk,0.0,0.0007979393802941548
557,Brasil,0.0,0.0036864426658043126
558,Brasilia,0.0,0.0007841756598852001
559,Brazil,0.0,0.0033202789363002694
560,Breaking,0.0,0.0007841756598852001
561,Bro,0.0,0.0007979393802941548
562,Brodjonegoro,0.0,0.00782786419838466
563,Brunai,0.0,0.0007979393802941548
564,Brunie,0.0,0.0007841756598852001
565,Btw,0.0,0.001750564702292623
566,Bu,0.0,0.0007841756598852001
567,Buat,0.0,0.0033455500218242396
568,Buatan,0.0,0.0009667991902708728
569,Budaya,0.0,0.0007841756598852001
570,Budayawan,0.0,0.0015966267866678319
571,Budiawan,0.0,0.0007841756598852001
572,Bukan,0.0,0.024420736133185184
573,Bukannya,0.0,0.004943531809043833
574,Bukit,0.0,0.002717986206602019
575,Bukittinggi,0.0,0.0007841756598852001
576,Bukti,0.0,0.008749389295085841
577,Buku,0.0,0.0007979393802941548
578,Bulog,0.0,0.0007841756598852001
579,Bumi,0.0,0.012177693523289346
580,Bumn,0.0,0.0007841756598852001
581,Bung,0.0,0.0007841756598852001
582,Bunuh,0.0,0.0009667991902708728
583,Bupati,0.0,0.009628461973317126
584,Buruan,0.0,0.0009667991902708728
585,Butuh,0.0,0.0036864426658043126
586,By,0.0,0.0007841756598852001
587,ByJ26goR91,0.0,0.0007979393802941548
588,CALON,0.0,0.0007979393802941548
589,CEPAT,0.0,0.0007979393802941548
590,CINA,0.0,0.0009667991902708728
591,CKf3fY864x,0.0,0.0009667991902708728
592,CMD,0.0,0.0007979393802941548
593,CNN,0.0,0.0007979393802941548
594,CNNIDNewsReport,0.0,0.0007841756598852001
595,CNNindonesia,0.0,0.0007841756598852001
596,CORE,0.0,0.0007841756598852001
597,CS,0.0,0.0007979393802941548
598,CSPS,0.0,0.0007979393802941548
599,Cacat,0.0,0.0023960637471287516
600,Cairo,0.0,0.0007841756598852001
601,Cak,0.0,0.0015690787865341171
602,Calon,0.0,0.0009667991902708728
603,Campur,0.0,0.0007841756598852001
604,Capai,0.0,0.0033616318369886766
605,Cara,0.0,0.0007979393802941548
606,Cari,0.0,0.0007841756598852001
607,Catatan,0.0,0.01042030865041399
608,Cc,0.0,0.001581704892316127
609,Ce,0.0,0.0009667991902708728
610,Cek,0.0,0.0007841756598852001
611,Celotehan,0.0,0.0007841756598852001
612,Cemas,0.0,0.0009667991902708728
613,Cendananews,0.0,0.0007841756598852001
614,Center,0.0,0.0025476835679978382
615,Cerdas,0.0,0.0007841756598852001
616,Cerita,0.0,0.0007979393802941548
617,Cerminkan,0.0,0.0007841756598852001
618,Chaniago,0.0,0.0007979393802941548
619,China,0.0,0.018432642445940006
620,Cikampek,0.0,0.0007841756598852001
621,Cimahi,0.0,0.0007979393802941548
622,Cina,0.0,0.005743650212669538
623,Ciparay,0.0,0.0009667991902708728
624,Ciptakan,0.0,0.001581704892316127
625,Cirebon,0.0,0.0019346310613057582
626,Citra,0.0,0.0007979393802941548
627,City,0.0,0.0015690787865341171
628,Coba,0.0,0.004927425935545848
629,Cobalah,0.0,0.0007841756598852001
630,Cocok,0.0,0.0007841756598852001
631,Code,0.0,0.0007979393802941548
632,CoffeeBreak,0.0,0.0007979393802941548
633,Colek,0.0,0.0009667991902708728
634,Comics,0.0,0.0007979393802941548
635,Connect,0.0,0.0009667991902708728
636,Contoh,0.0,0.0007979393802941548
637,Contohnya,0.0,0.0007979393802941548
638,Copile,0.0,0.0007979393802941548
639,CpJZh3hbKY,0.0,0.0007841756598852001
640,Credit,0.0,0.0007979393802941548
641,Cukong,0.0,0.0015966267866678319
642,Cukup,0.0,0.0031640641060657337
643,Cuma,0.0,0.005580598794002523
644,Cuman,0.0,0.0025476835679978382
645,Curi,0.0,0.0019346310613057582
646,Cushman,0.0,0.0007841756598852001
647,CweF7N7Ipq,0.0,0.0009667991902708728
648,D1TW4YjWKh,0.0,0.0007841756598852001
649,DAN,0.0,0.003529616380837153
650,DARI,0.0,0.0019346310613057582
